Tarih,İzmir,Aliağa,Çeşme,Bergama,Manisa,Akhisar,Salihli,Çiğli,Menderes,Alaşehir,Demirci,Güzelyalı,Kula,Ödemiş,Soma,Urla,Unnamed: 17
2021-08-06 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-08-06 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-08-06 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-08-06 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-08-06 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-08-06 07:00:00,21.835,21.958,18.241,24.158,23.873,27.333,27.966,21.118,21.691,30.167,32.802,21.835,31.212,27.682,26.305,19.938,
2021-08-06 08:00:00,166.555,165.327,154.192,169.057,170.336,177.267,180.161,163.06,167.358,186.424,192.056,166.555,188.45,184.624,173.353,160.442,
2021-08-06 09:00:00,343.875,338.703,326.614,344.316,345.287,352.301,360.254,338.534,345.814,369.331,375.804,343.875,372.045,369.924,343.475,335.567,
2021-08-06 10:00:00,527.377,516.05,507.161,525.292,523.196,528.521,544.229,521.508,530.221,555.323,561.655,527.377,558.967,557.834,512.737,517.975,
2021-08-06 11:00:00,700.873,683.086,679.571,694.604,689.024,682.307,715.546,695.602,704.53,726.639,728.675,700.873,727.71,731.242,662.364,691.216,
2021-08-06 12:00:00,816.709,799.745,796.777,796.102,797.584,716.716,822.37,812.936,822.009,824.175,798.079,816.709,797.943,835.016,719.929,806.843,
2021-08-06 13:00:00,884.824,871.709,867.925,847.003,858.889,683.984,878.787,883.199,891.832,867.892,806.16,884.824,806.539,885.806,719.8,875.15,
2021-08-06 14:00:00,891.987,891.389,879.461,844.69,865.338,613.81,866.206,894.026,899.306,850.158,754.271,891.987,756.75,873.013,679.361,881.47,
2021-08-06 15:00:00,775.315,829.622,768.611,760.283,778.263,551.663,688.002,787.712,776.286,713.275,592.189,775.315,606.484,731.242,622.434,755.478,
2021-08-06 16:00:00,616.168,721.577,614.856,636.186,649.134,470.779,474.718,637.879,610.587,541.127,406.258,616.168,431.294,552.283,538.847,587.893,
2021-08-06 17:00:00,433.629,515.921,427.722,468.022,445.135,381.81,351.089,428.301,464.749,318.909,310.971,433.629,254.306,355.487,445.777,412.832,
2021-08-06 18:00:00,351.389,406.999,355.193,376.537,363.559,303.37,268.508,352.862,366.209,225.488,224.345,351.389,182.003,270.159,342.985,346.404,
2021-08-06 19:00:00,227.919,254.958,239.136,242.321,238.052,190.908,159.412,234.206,228.454,117.155,120.994,227.919,96.639,158.851,206.583,235.62,
2021-08-06 20:00:00,92.97,102.046,103.632,99.168,97.392,74.262,57.569,98.158,89.765,35.684,38.932,92.97,30.174,56.811,78.311,101.5,
2021-08-06 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-08-06 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-08-06 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-08-07 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-08-07 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-08-07 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-08-07 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-08-07 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-08-07 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-08-07 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-08-07 07:00:00,20.182,20.346,17.118,22.681,21.668,24.877,24.416,19.638,20.06,25.585,29.354,20.182,26.202,24.61,24.55,18.507,
2021-08-07 08:00:00,159.447,159.545,149.444,164.656,160.798,166.688,161.31,156.471,159.656,162.137,175.771,159.447,162.326,169.146,167.526,153.425,
2021-08-07 09:00:00,333.722,333.0,321.464,337.764,331.51,334.749,315.553,329.362,334.592,317.917,339.257,333.722,319.853,336.885,336.961,326.213,
2021-08-07 10:00:00,516.804,514.844,504.698,517.099,508.968,505.722,464.55,512.349,518.269,471.522,498.4,516.804,478.108,503.19,508.898,509.734,
2021-08-07 11:00:00,692.082,688.848,682.407,687.594,677.525,664.025,598.653,688.416,693.86,613.414,644.219,692.082,626.072,656.116,670.087,687.171,
2021-08-07 12:00:00,811.873,808.655,808.119,806.966,791.898,759.806,690.503,808.465,812.621,720.43,755.423,811.873,735.514,762.461,783.856,811.292,
2021-08-07 13:00:00,885.151,882.551,888.928,881.474,860.746,807.758,743.061,882.105,884.301,790.244,828.193,885.151,806.367,825.957,854.444,889.919,
2021-08-07 14:00:00,907.409,905.648,918.366,905.362,880.843,813.807,758.001,905.228,905.42,815.056,852.661,907.409,830.384,845.356,875.972,917.214,
2021-08-07 15:00:00,860.023,858.654,873.315,858.505,838.856,792.269,748.101,860.334,860.466,777.071,804.024,860.023,785.094,821.838,829.599,871.56,
2021-08-07 16:00:00,764.326,763.446,778.438,763.372,750.038,728.458,696.758,767.09,767.338,694.378,709.429,764.326,694.772,752.27,736.693,776.379,
2021-08-07 17:00:00,597.609,591.706,600.159,594.857,592.24,586.651,583.575,593.894,601.177,585.885,579.575,597.609,583.544,606.181,587.987,599.604,
2021-08-07 18:00:00,454.442,451.345,458.195,453.582,450.226,444.752,440.608,451.792,457.338,441.538,438.742,454.442,439.978,459.625,446.772,456.57,
2021-08-07 19:00:00,268.546,268.504,273.611,269.604,265.745,260.807,256.007,267.441,270.32,255.067,255.559,268.546,254.244,268.805,263.53,270.957,
2021-08-07 20:00:00,99.246,101.12,105.101,101.213,97.604,93.685,89.343,99.735,99.68,86.659,88.368,99.246,86.135,94.44,96.732,102.031,
2021-08-07 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-08-07 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-08-07 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-08-08 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-08-08 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-08-08 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-08-08 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-08-08 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-08-08 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-08-08 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-08-08 07:00:00,20.425,20.476,17.103,22.189,21.797,25.262,25.16,19.935,20.347,27.097,30.367,20.425,28.28,25.292,24.287,18.78,
2021-08-08 08:00:00,165.462,164.646,153.945,167.471,168.148,175.153,172.834,162.855,166.081,177.564,187.505,165.462,180.526,180.443,171.91,159.934,
2021-08-08 09:00:00,345.753,343.174,330.527,345.52,347.428,354.825,351.175,341.343,347.434,356.481,369.592,345.753,359.905,366.82,350.479,338.48,
2021-08-08 10:00:00,532.616,527.874,515.929,530.028,532.633,538.828,535.374,526.824,535.224,539.612,552.865,532.616,542.535,557.347,534.548,524.515,
2021-08-08 11:00:00,709.816,703.027,693.801,705.228,708.116,712.027,709.66,703.13,713.212,711.473,723.156,709.816,713.477,736.291,708.72,701.761,
2021-08-08 12:00:00,831.305,824.489,819.018,826.525,830.088,831.649,829.192,824.543,835.537,827.25,839.982,831.305,829.947,859.217,829.558,824.553,
2021-08-08 13:00:00,905.098,899.252,898.241,901.177,905.254,904.346,901.613,898.856,909.987,895.329,909.406,905.098,899.137,933.227,903.807,900.383,
2021-08-08 14:00:00,926.65,922.204,925.399,924.057,928.295,924.725,921.641,921.156,931.899,912.04,926.681,926.65,916.601,953.055,926.024,924.031,
2021-08-08 15:00:00,878.182,874.677,878.912,876.341,880.411,873.297,869.192,872.459,883.397,862.537,875.433,878.182,865.961,899.299,876.779,875.761,
2021-08-08 16:00:00,780.391,777.964,782.468,779.404,782.877,772.881,767.829,774.695,785.21,764.806,775.345,780.391,766.798,795.026,778.262,778.09,
2021-08-08 17:00:00,597.164,596.474,602.047,597.081,598.189,586.483,581.922,592.134,601.369,579.677,587.529,597.164,575.864,604.489,593.103,596.882,
2021-08-08 18:00:00,454.042,455.234,459.129,455.411,454.602,444.142,438.331,450.423,457.276,436.038,442.753,454.042,433.704,456.835,450.51,454.697,
2021-08-08 19:00:00,267.776,270.57,273.245,270.326,267.705,259.521,253.268,266.137,269.611,250.65,255.581,267.776,249.678,265.306,265.107,269.567,
2021-08-08 20:00:00,97.65,100.699,103.553,100.219,96.956,91.73,86.726,97.975,98.044,83.531,86.344,97.65,83.052,91.338,95.933,100.327,
2021-08-08 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-08-08 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-08-08 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-08-09 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-08-09 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-08-09 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-08-09 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-08-09 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-08-09 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-08-09 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-08-09 07:00:00,19.843,20.126,16.494,21.642,21.315,24.334,24.443,19.424,19.743,26.612,30.17,19.843,28.062,24.567,23.692,18.261,
2021-08-09 08:00:00,165.285,166.335,153.6,169.458,169.338,174.875,173.773,163.275,165.752,180.108,191.906,165.285,184.786,181.793,173.972,160.364,
2021-08-09 09:00:00,347.154,347.683,331.564,349.53,351.443,356.559,354.794,344.012,348.567,364.818,381.375,347.154,371.819,371.664,355.693,341.171,
2021-08-09 10:00:00,535.404,534.219,518.117,534.016,539.127,543.003,541.606,531.6,537.665,555.244,573.271,535.404,563.782,565.884,542.056,529.286,
2021-08-09 11:00:00,713.878,710.188,696.644,707.772,716.74,718.682,718.098,709.687,716.881,735.119,751.989,713.878,744.441,748.194,717.604,708.119,
2021-08-09 12:00:00,837.569,831.294,820.981,828.541,841.168,839.902,838.404,832.289,841.377,858.465,872.248,837.569,867.535,872.555,838.78,830.944,
2021-08-09 13:00:00,913.533,904.759,898.505,902.512,918.352,913.52,910.621,907.15,917.992,932.954,942.253,913.533,941.049,946.733,912.419,905.847,
2021-08-09 14:00:00,936.263,925.811,923.598,924.364,941.965,934.238,929.955,929.051,941.141,952.599,957.571,936.263,959.384,965.684,933.139,927.853,
2021-08-09 15:00:00,885.437,876.356,875.062,875.395,890.047,882.94,877.723,877.642,890.58,894.716,900.218,885.437,900.87,909.982,881.214,877.039,
2021-08-09 16:00:00,784.541,777.716,776.875,777.22,787.682,781.928,776.057,776.756,789.585,786.286,792.816,784.541,791.674,803.144,779.812,776.802,
2021-08-09 17:00:00,597.771,593.265,594.334,593.406,599.124,594.753,587.991,590.466,602.308,592.674,597.657,597.771,595.831,608.602,593.511,592.805,
2021-08-09 18:00:00,452.975,451.438,451.948,451.977,453.811,449.808,443.407,447.511,456.555,444.867,449.477,452.975,446.595,460.196,450.055,449.997,
2021-08-09 19:00:00,265.264,266.595,267.311,267.209,265.375,261.773,256.131,262.435,267.384,254.347,258.106,265.264,254.652,266.941,263.634,264.846,
2021-08-09 20:00:00,94.884,97.43,99.59,97.489,94.248,90.924,86.447,94.75,95.404,83.018,85.43,94.884,82.592,90.504,93.763,96.732,
2021-08-09 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-08-09 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-08-09 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-08-10 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-08-10 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-08-10 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-08-10 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-08-10 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-08-10 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-08-10 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-08-10 07:00:00,18.73,18.725,15.219,20.359,20.173,22.818,23.146,18.235,18.68,25.214,27.852,18.73,26.266,22.823,21.922,17.009,
2021-08-10 08:00:00,160.736,159.564,147.079,163.934,164.735,170.375,170.665,158.036,161.608,176.37,182.791,160.736,178.562,175.59,167.628,154.412,
2021-08-10 09:00:00,339.843,336.974,320.387,341.497,344.189,349.826,350.117,335.37,341.974,358.437,366.095,339.843,360.947,361.075,345.776,331.216,
2021-08-10 10:00:00,525.478,520.953,502.964,524.831,529.463,534.503,535.095,519.827,528.641,545.467,552.698,525.478,547.939,550.939,529.604,515.87,
2021-08-10 11:00:00,701.659,695.617,678.354,698.311,704.805,708.684,709.707,695.393,705.599,721.404,727.206,701.659,723.628,729.25,703.445,692.075,
2021-08-10 12:00:00,824.326,816.847,801.29,818.189,826.574,827.957,829.133,817.946,828.792,840.469,845.605,824.326,842.648,851.341,823.245,814.815,
2021-08-10 13:00:00,900.069,891.514,878.695,891.44,901.345,899.793,900.975,894.066,904.752,910.929,915.471,900.069,913.075,924.463,896.157,891.072,
2021-08-10 14:00:00,922.509,912.876,904.532,911.188,922.95,918.998,920.067,916.96,927.303,927.57,931.988,922.509,928.572,943.548,916.047,914.44,
2021-08-10 15:00:00,867.988,854.833,856.568,850.3,868.623,865.599,866.616,861.196,873.808,869.181,876.571,867.988,863.075,889.631,859.228,860.585,
2021-08-10 16:00:00,764.145,748.411,759.643,741.535,765.075,763.436,764.178,756.448,770.642,761.871,772.006,764.145,749.16,785.466,753.997,757.753,
2021-08-10 17:00:00,584.454,572.446,582.238,569.833,581.781,578.392,577.566,580.35,588.31,541.327,581.471,584.454,533.236,596.301,572.867,582.352,
2021-08-10 18:00:00,441.576,435.054,442.087,433.924,439.592,435.749,433.496,438.32,444.732,410.341,434.294,441.576,403.759,448.532,433.056,441.337,
2021-08-10 19:00:00,256.906,255.933,260.4,255.941,255.574,251.559,248.054,255.172,258.858,237.629,246.176,256.906,233.31,257.53,251.954,258.604,
2021-08-10 20:00:00,90.113,92.017,95.51,91.977,89.039,85.43,81.664,90.298,90.599,77.276,79.113,90.113,75.411,85.116,87.791,92.893,
2021-08-10 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-08-10 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-08-10 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-08-11 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-08-11 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-08-11 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-08-11 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-08-11 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-08-11 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-08-11 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-08-11 07:00:00,17.301,17.331,14.115,18.972,18.725,21.082,21.481,16.79,17.276,23.6,26.255,17.301,24.725,21.429,20.373,15.672,
2021-08-11 08:00:00,153.382,152.573,141.911,157.339,157.556,164.059,164.802,150.447,154.441,171.093,178.066,153.382,173.937,169.938,161.16,147.466,
2021-08-11 09:00:00,328.011,325.766,311.915,331.015,332.828,340.096,341.071,323.014,330.386,350.086,359.028,328.011,353.97,352.736,335.595,319.689,
2021-08-11 10:00:00,510.815,507.0,491.811,511.659,515.52,522.606,523.886,504.367,514.132,534.478,543.757,510.815,539.065,541.204,516.845,500.998,
2021-08-11 11:00:00,685.051,679.425,665.164,681.584,688.868,695.4,696.729,677.737,689.09,708.198,716.241,685.051,713.112,718.683,688.413,674.814,
2021-08-11 12:00:00,803.293,794.241,787.057,785.861,804.496,812.333,811.933,795.614,808.753,825.6,829.324,803.293,830.005,837.488,802.219,795.066,
2021-08-11 13:00:00,874.493,861.767,864.23,840.166,872.423,882.043,879.25,866.983,881.363,895.026,893.175,874.493,898.485,906.935,868.503,869.502,
2021-08-11 14:00:00,893.426,876.737,890.321,842.094,887.583,897.804,892.798,886.903,901.361,910.135,903.133,893.426,911.897,922.752,880.488,892.524,
2021-08-11 15:00:00,837.282,812.95,841.984,766.959,825.49,830.403,825.143,833.929,845.746,844.224,835.841,837.282,841.266,865.731,805.187,842.192,
2021-08-11 16:00:00,733.765,703.699,745.232,650.657,717.169,716.375,711.323,733.706,742.124,730.792,722.376,733.765,723.536,760.027,685.201,743.773,
2021-08-11 17:00:00,563.293,537.665,571.898,496.191,516.443,528.406,539.239,554.917,571.558,515.779,525.456,563.293,499.753,560.396,502.523,572.307,
2021-08-11 18:00:00,426.432,410.116,433.771,387.08,396.986,403.13,408.041,421.098,432.185,391.934,398.919,426.432,382.73,424.976,388.423,433.198,
2021-08-11 19:00:00,248.354,242.124,254.596,236.12,236.392,236.712,235.901,246.457,251.15,227.26,231.309,248.354,224.37,246.517,233.158,252.86,
2021-08-11 20:00:00,86.014,86.208,91.917,86.467,83.143,80.515,77.197,86.525,86.549,72.683,74.723,86.014,72.207,80.988,82.564,89.311,
2021-08-11 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-08-11 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-08-11 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-08-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-08-12 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-08-12 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-08-12 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-08-12 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-08-12 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-08-12 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-08-12 07:00:00,16.47,16.291,13.242,17.38,17.679,19.408,19.962,15.941,16.049,22.705,25.429,16.47,23.81,20.647,17.597,14.856,
2021-08-12 08:00:00,151.041,148.398,139.056,148.854,153.517,155.191,157.878,147.988,148.648,170.763,178.409,151.041,173.39,168.186,143.413,145.247,
2021-08-12 09:00:00,325.675,319.839,310.147,317.843,327.69,324.16,327.35,321.554,322.541,349.584,360.478,325.675,352.234,351.091,303.547,318.602,
2021-08-12 10:00:00,509.171,500.274,493.783,496.443,510.704,499.939,501.874,505.837,506.819,532.067,545.158,509.171,533.594,539.665,473.121,502.867,
2021-08-12 11:00:00,684.264,673.172,672.405,668.858,684.952,667.575,667.471,682.76,683.928,703.167,717.241,684.264,702.999,717.275,638.455,680.287,
2021-08-12 12:00:00,801.611,792.578,797.812,793.166,798.796,787.216,788.368,799.813,804.317,821.641,833.61,801.611,821.146,836.826,767.611,800.436,
2021-08-12 13:00:00,871.274,866.282,877.709,873.99,864.197,863.274,866.556,868.707,877.493,893.233,901.625,871.274,892.826,907.127,858.579,873.31,
2021-08-12 14:00:00,890.594,889.932,905.996,903.459,880.31,888.937,892.598,887.541,899.573,910.252,915.775,890.594,910.428,923.4,898.535,895.484,
2021-08-12 15:00:00,846.641,847.423,860.146,856.403,838.872,843.083,837.381,844.372,854.029,843.951,853.933,846.641,847.015,865.091,852.887,851.459,
2021-08-12 16:00:00,754.701,756.405,764.474,759.496,750.335,748.383,733.368,753.491,759.65,729.699,744.152,754.701,735.399,757.889,755.925,758.889,
2021-08-12 17:00:00,580.424,580.815,584.725,580.091,578.316,568.061,534.261,578.336,571.698,505.849,557.187,580.424,501.089,522.931,575.007,581.723,
2021-08-12 18:00:00,437.371,439.207,442.835,438.829,434.981,425.936,404.291,435.767,433.048,387.037,413.532,437.371,380.993,403.773,432.229,439.732,
2021-08-12 19:00:00,252.368,255.332,258.799,255.145,250.045,243.009,233.192,251.727,251.791,226.127,231.007,252.368,220.423,239.937,248.21,255.615,
2021-08-12 20:00:00,85.308,88.237,91.823,87.848,83.609,78.985,74.794,85.957,85.535,71.446,70.529,85.308,68.677,79.253,82.812,88.668,
2021-08-12 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-08-12 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-08-12 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-08-13 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-08-13 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-08-13 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-08-13 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-08-13 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-08-13 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-08-13 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021-08-13 07:00:00,16.322,16.206,12.997,17.764,17.528,20.087,20.143,15.785,16.221,21.516,24.444,16.322,22.609,20.206,19.209,14.66,
2021-08-13 08:00:00,154.928,152.793,142.459,156.735,157.054,164.995,163.761,151.716,155.401,168.107,178.004,154.928,171.297,169.201,160.78,148.888,
2021-08-13 09:00:00,334.477,329.416,316.773,332.689,335.596,344.817,342.441,329.054,335.98,347.694,362.485,334.477,352.061,354.109,338.078,326.003,
2021-08-13 10:00:00,521.367,513.22,500.586,514.503,521.434,530.005,527.404,514.542,523.882,532.62,550.467,521.367,537.564,543.559,521.547,511.415,
2021-08-13 11:00:00,699.004,687.958,677.073,686.517,698.038,704.661,702.535,691.529,702.441,707.026,726.192,699.004,712.11,721.573,694.958,688.488,
